"Date","mar_Open","mar_High","mar_Low","mar_Close","mar_Volume","mar_TWAP","mar_VWAP","mar_PreviousCloseDate","hlt_Open","hlt_High","hlt_Low","hlt_Close","hlt_Volume","hlt_TWAP","hlt_VWAP","hlt_PreviousCloseDate"
"2018-05-04",79.6,81.52,79.08,81.16,2639833,80.86216,80.866475,"2018-05-03",133.92,137.06,133.18,135.85,2832772,135.802854,135.76986,"2018-05-03"
"2018-05-03",79.24,80.18,78.44,79.87,3083109,79.382646,79.368878,"2018-05-02",133.4,135.19,130.72,134.64,2474517,133.600464,133.612656,"2018-05-02"
"2018-05-02",79.96,80.66,79.26,79.45,2916677,79.80253,79.783536,"2018-05-01",137.12,137.72,134.01,134.16,2324271,135.366612,135.357098,"2018-05-01"
"2018-05-01",78.76,80.31,78.66,80.24,3243794,79.676358,79.732648,"2018-04-30",136.19,137.76,135.49,137.6,1046617,136.643954,136.751374,"2018-04-30"
"2018-04-30",80.3,80.74,78.79,78.84,3476424,79.576169,79.49526,"2018-04-27",138.12,139.48,136.4701,136.68,1115099,137.542812,137.357444,"2018-04-27"
"2018-04-27",82.35,82.57,79.99,80.17,4380152,80.49544,80.46181,"2018-04-26",137.28,139,136.56,137.42,1112751,137.482597,137.497257,"2018-04-26"
"2018-04-26",81.93,82.79,80.48,81.93,5691198,81.317131,81.409875,"2018-04-25",138.16,138.8,136.22,137.76,1240862,137.332186,137.382831,"2018-04-25"
"2018-04-25",81.72,82.35,81.35,81.83,2865447,81.880067,81.880259,"2018-04-24",136.39,137.79,135.28,137.24,1123208,136.704013,136.751829,"2018-04-24"
"2018-04-24",82.6,83.12,80.875,82.04,4170209,82.024215,82.114908,"2018-04-23",138.84,139.5,135.36,136.9,1562100,137.304008,137.282851,"2018-04-23"
"2018-04-23",82.28,82.53,81.82,82.09,1795420,82.081681,82.084319,"2018-04-20",137.9,138.79,136.82,137.63,843602,137.675664,137.671646,"2018-04-20"
"2018-04-20",82.05,82.67,81.66,82.33,2257557,82.248803,82.260552,"2018-04-19",137.15,138.25,136.73,137.48,1380501,137.440768,137.409686,"2018-04-19"
"2018-04-19",82,82.8,81.6901,81.98,2552095,82.246533,82.249347,"2018-04-18",137.93,138.65,136.99,137.62,1156345,137.713654,137.72626,"2018-04-18"
"2018-04-18",81.67,82.99,81.53,82.18,3523769,82.240409,82.240866,"2018-04-17",136.88,139.19,136.69,138.31,1612196,138.117569,138.131534,"2018-04-17"
"2018-04-17",81.45,82.41,80.69,81.16,3876697,81.408313,81.408164,"2018-04-16",134.67,137.55,134.46,136.81,2928633,136.705372,136.712589,"2018-04-16"
"2018-04-16",80.09,80.67,79.6,80.53,4265306,80.281306,80.312582,"2018-04-13",132.05,134.28,131.92,133.47,1501563,133.503187,133.475483,"2018-04-13"
"2018-04-13",80.49,81.33,78.25,79.61,14439590,79.269002,79.380051,"2018-04-12",133.54,133.93,130.51,131.06,1352666,131.322945,131.318544,"2018-04-12"
"2018-04-12",80.39,80.94,79.34,79.95,10665699,80.02973,80.024202,"2018-04-11",132.51,133.7,131.86,133.01,2901478,132.930802,132.934592,"2018-04-11"
"2018-04-11",77.39,80.35,77.04,79.61,52096445,79.015429,79.130353,"2018-04-10",130.75,133.64,130.75,132.03,3893071,132.486559,132.518458,"2018-04-10"
"2018-04-10",76.74,76.79,74.61,75.01,11813661,75.372213,75.427589,"2018-04-09",132.46,132.83,128.97,129.84,3669731,130.610096,130.489025,"2018-04-09"
"2018-04-09",76.84,79.49,76,76.15,7557435,77.350601,77.288583,"2018-04-06",131.9,133.27,130.57,130.72,2449652,132.041448,131.945137,"2018-04-06"
"2018-04-06",78.69,79.29,76.68,77.51,3295401,77.847043,77.84257,"2018-04-05",133.15,134.23,129.53,130.93,2625495,131.64429,131.458092,"2018-04-05"
"2018-04-05",77.23,79.37,75.95,79.04,6840062,78.24878,78.196619,"2018-04-04",136.91,138.41,133.23,134.44,2917398,134.495617,134.467028,"2018-04-04"
"2018-04-04",76.37,78.33,76.3301,78.03,3074712,77.571178,77.556194,"2018-04-03",130.87,136.15,130.42,135.81,3194621,133.675643,133.831129,"2018-04-03"
"2018-04-03",77.5,77.94,76.61,77.53,2575602,77.252591,77.294429,"2018-04-02",133.19,134.17,131.37,132.5,3643526,132.428884,132.41626,"2018-04-02"
"2018-04-02",78.72,79.035,75.66,77.07,2721969,76.656653,76.689072,"2018-03-29",134.96,136.41,130.39,132.07,3154038,131.767762,131.891185,"2018-03-29"
"2018-03-29",78.77,79.53,78.47,78.76,2481622,79.021179,79.006561,"2018-03-28",134.89,137.49,134.5104,135.98,2524739,136.241049,136.147391,"2018-03-28"
"2018-03-28",78.74,78.96,77.79,78.31,2199030,78.43712,78.406436,"2018-03-27",135.6,136.5,132.56,133.9,2212007,134.181339,134.160367,"2018-03-27"
"2018-03-27",80.16,80.55,78.48,78.79,1585696,79.389891,79.39111,"2018-03-26",139.41,139.67,134.97,135.59,1798635,137.144605,137.081144,"2018-03-26"
"2018-03-26",79.04,80.08,78.45,79.98,1278249,79.545349,79.600623,"2018-03-23",135.49,139.12,134.99,138.92,1987157,137.154191,137.514216,"2018-03-23"
"2018-03-23",80.49,80.56,78.06,78.17,1682753,78.930898,78.837075,"2018-03-22",137.06,137.94,133.75,133.76,2039308,135.717307,135.423359,"2018-03-22"
"2018-03-22",81.25,81.6,80.41,80.44,3031598,80.978109,80.965115,"2018-03-21",139.09,140.96,137.15,137.25,1626628,138.777886,138.553256,"2018-03-21"
"2018-03-21",81.3,82.22,81.19,81.84,1233200,81.873585,81.867472,"2018-03-20",140.27,141.32,139.54,140.42,1232296,140.553919,140.547062,"2018-03-20"
"2018-03-20",81.61,82.13,81.27,81.35,1028282,81.55191,81.537036,"2018-03-19",140.52,141.3,140.15,140.55,1340824,140.657788,140.624225,"2018-03-19"
"2018-03-19",81.31,81.76,80.88,81.3,2027177,81.126205,81.129476,"2018-03-16",139.93,140.55,138.5,139.82,1661951,139.462896,139.513905,"2018-03-16"
"2018-03-16",82,82.54,81.44,81.51,2204426,81.785073,81.722829,"2018-03-15",142.01,142.45,141.05,141.06,2596314,141.512485,141.406316,"2018-03-15"
"2018-03-15",81.4,82.25,81.05,81.89,2304599,81.841697,81.861405,"2018-03-14",141.58,143.04,140.94,141.73,1310215,142.130959,142.081863,"2018-03-14"
"2018-03-14",81.47,81.54,81.05,81.24,1594308,81.262672,81.256366,"2018-03-13",142.42,142.99,140.67,141.43,1310091,141.564634,141.564893,"2018-03-13"
"2018-03-13",81.42,81.82,81.06,81.25,1641645,81.362141,81.350475,"2018-03-12",142.48,143.36,141.57,141.75,2013042,142.381019,142.303875,"2018-03-12"
"2018-03-12",81.52,81.71,80.69,81.13,1836954,81.308174,81.305622,"2018-03-09",143.22,143.67,141.31,141.81,2190445,142.023605,142.016568,"2018-03-09"
"2018-03-09",80.01,81.8,79.71,81.47,2912760,81.398849,81.389049,"2018-03-08",141.86,144.61,140.19,143.29,2496165,143.253924,143.206566,"2018-03-08"
"2018-03-08",79.53,79.89,79.0001,79.21,2322797,79.320357,79.301094,"2018-03-07",139.19,140.21,138.85,139.35,1584022,139.484931,139.481655,"2018-03-07"
"2018-03-07",78.25,79.315,78.13,79.2,1459548,78.933198,78.974229,"2018-03-06",137,139.44,136.52,138.98,1629541,138.303286,138.320502,"2018-03-06"
"2018-03-06",78.62,79.37,78.41,78.94,2230630,79.007929,79.018239,"2018-03-05",136.58,138.4721,136,137.61,2380269,137.598624,137.59943,"2018-03-05"
"2018-03-05",78.29,78.69,77.08,78.22,2719018,78.049197,78.043241,"2018-03-02",138.45,138.96,134.29,135.73,3635842,136.033029,135.977545,"2018-03-02"
"2018-03-02",78.73,79.12,77.23,78.9,2813958,78.457479,78.46967,"2018-03-01",136.52,139.95,135.13,139.58,2386071,138.053315,138.251165,"2018-03-01"
"2018-03-01",80.51,80.66,78.79,79.35,2515240,79.682171,79.676564,"2018-02-28",141.21,142.07,137.17,137.54,3060861,138.698406,138.448957,"2018-02-28"
"2018-02-28",80.4,82.08,79.78,80.79,4025695,80.911947,80.864904,"2018-02-27",138.5,143.34,138.5,141.21,2426514,141.402097,141.334265,"2018-02-27"
"2018-02-27",82.36,82.62,79.81,79.84,3865898,80.872278,80.80539,"2018-02-26",141.79,142.35,138.08,138.12,2210626,139.778498,139.589265,"2018-02-26"
"2018-02-26",84.03,84.29,82.13,82.14,2888407,82.885891,82.755414,"2018-02-23",142.58,143.17,141.23,141.35,1873806,141.994693,141.915285,"2018-02-23"
"2018-02-23",83.75,83.97,83.08,83.81,1565682,83.495908,83.528216,"2018-02-22",141.82,142.24,140.65,142.17,1329796,141.475618,141.552968,"2018-02-22"
"2018-02-22",84.74,84.9,83.12,83.38,1863514,83.808797,83.834071,"2018-02-21",142.19,142.71,139.82,140.6,2029407,141.175737,141.177986,"2018-02-21"
"2018-02-21",84.43,86.44,84.26,84.29,1772124,85.351001,85.309362,"2018-02-20",140.81,144.86,140.62,141.96,3809842,143.276588,143.226219,"2018-02-20"
"2018-02-20",82.73,84.7,82.73,84.31,1977818,84.263272,84.25223,"2018-02-16",138.14,140.95,138.1313,140.44,2162121,140.176606,140.153205,"2018-02-16"
"2018-02-16",84.46,84.7232,83.26,83.27,2564439,83.761256,83.739891,"2018-02-15",140.76,141.44,138.48,138.5,2855573,139.560584,139.520723,"2018-02-15"
"2018-02-15",86.09,86.31,84.33,84.56,3023925,84.982086,84.951058,"2018-02-14",142.12,144.95,140.85,141.29,4295597,142.157567,142.206789,"2018-02-14"
"2018-02-14",82.12,87.11,82.01,85.97,3946835,85.5022,85.465195,"2018-02-13",141,145.4,140.32,145.24,3561740,143.567074,143.675727,"2018-02-13"
"2018-02-13",81.74,83.57,81.66,83.21,2515598,82.942351,82.935558,"2018-02-12",138.45,141.02,137.711,140.61,1977847,139.996265,140.072889,"2018-02-12"
"2018-02-12",80.91,82.16,80.59,81.82,2435861,81.588051,81.589741,"2018-02-09",137.42,139.93,137.27,139.1,2835140,138.882738,138.897115,"2018-02-09"
"2018-02-09",79.23,81.23,77.561,80.43,3239095,79.422877,79.433231,"2018-02-08",134.54,137.47,131.1,136.29,2885138,134.383033,134.583545,"2018-02-08"
"2018-02-08",81.95,82.374,78.64,78.66,5065753,80.796222,80.512332,"2018-02-07",139.61,139.94,133.81,133.88,2964407,136.38448,135.716203,"2018-02-07"
"2018-02-07",80.99,83.28,80.54,82.02,3526731,82.353282,82.325746,"2018-02-06",139.25,142.77,138.6601,139.64,1806395,140.806705,140.680829,"2018-02-06"
"2018-02-06",78.58,80.97,77.78,80.69,4634685,79.658795,79.617512,"2018-02-05",134.07,140.23,131,140.03,2881929,137.820379,137.827901,"2018-02-05"
"2018-02-05",82.13,83.01,79.82,79.91,2386173,81.439934,81.533795,"2018-02-02",140.82,142.6,136.28,136.34,2921214,139.750197,139.071907,"2018-02-02"
"2018-02-02",85.55,85.8,82.31,82.65,2718375,83.366789,83.212852,"2018-02-01",146.69,147.01,140.97,141.17,2672334,143.113316,142.889611,"2018-02-01"
"2018-02-01",85.33,86.285,85.1,85.76,2139897,85.783751,85.760401,"2018-01-31",146.6,148.265,145.82,147.52,1676586,147.358319,147.370931,"2018-01-31"
"2018-01-31",86.52,87,85.63,85.65,1857363,86.014093,85.978679,"2018-01-30",147.42,148.66,146.929,147.34,2329848,147.63276,147.526123,"2018-01-30"
"2018-01-30",86.5,87.43,86.36,86.41,1678640,86.77531,86.741527,"2018-01-29",148.22,149.21,147.06,147.27,1664504,147.952992,147.915647,"2018-01-29"
"2018-01-29",87.44,88.11,87.03,87.28,1599138,87.533008,87.511405,"2018-01-26",146.66,148.91,145.772,147.99,2201502,147.912611,147.94446,"2018-01-26"
"2018-01-26",86.94,87.69,86.33,87.69,944730,87.25018,87.309175,"2018-01-25",145.71,147.15,144.92,147.14,1113321,146.465084,146.567026,"2018-01-25"
"2018-01-25",86.04,86.75,85.4,86.63,1467760,86.228497,86.254238,"2018-01-24",144.52,146.055,143.985,145.5,1198080,145.345644,145.326481,"2018-01-24"
"2018-01-24",86.8,86.99,85.13,85.79,2134245,86.089575,86.074092,"2018-01-23",146.12,146.69,143.83,144.39,3736604,145.017617,144.909892,"2018-01-23"
"2018-01-23",85.69,86.98,85.57,86.53,1632562,86.612843,86.56572,"2018-01-22",143.54,146.43,143.04,145.8,1540317,145.573246,145.549782,"2018-01-22"
"2018-01-22",85.42,85.79,85.015,85.77,1541415,85.442316,85.552178,"2018-01-19",144.25,144.29,142.065,143.81,2153912,143.077291,143.338036,"2018-01-19"
"2018-01-19",84.64,86.05,84.475,85.49,2206776,85.519712,85.498444,"2018-01-18",141.62,144.07,141.44,144.07,3267115,143.078564,142.844875,"2018-01-18"
"2018-01-18",84.18,84.82,83.91,83.95,1314366,84.332989,84.316234,"2018-01-17",141.65,142.69,140.87,141.13,1691377,141.424457,141.397066,"2018-01-17"
"2018-01-17",82.9,84.51,82.9,84.03,1440416,83.963871,84.005113,"2018-01-16",140.21,142.64,139.84,142,2436092,142.00246,142.009205,"2018-01-16"
"2018-01-16",84.57,84.99,82.98,83.4,1530604,83.79179,83.829982,"2018-01-12",141.36,141.39,138.35,139.12,2531764,139.554456,139.838069,"2018-01-12"
"2018-01-12",83.25,84.71,83.1,83.95,1870095,83.830721,83.849093,"2018-01-11",140.11,140.255,138.53,139.78,1806773,139.354081,139.453628,"2018-01-11"
"2018-01-11",81.98,83.215,81.64,83.07,3886383,82.788306,82.801966,"2018-01-10",136.645,139.54,136.645,139.43,1408743,138.510932,138.560674,"2018-01-10"
"2018-01-10",81.66,82.11,81.39,81.65,1745535,81.705689,81.713951,"2018-01-09",136.91,137.79,136.51,137.7,1143450,137.353026,137.358434,"2018-01-09"
"2018-01-09",81.11,82.07,80.97,81.93,1354775,81.654223,81.700355,"2018-01-08",136.52,138.3,136,137.71,3071480,137.52762,137.54669,"2018-01-08"
"2018-01-08",80.3,81.06,79.53,80.94,2483142,80.704075,80.714751,"2018-01-05",134.11,136.58,134.11,136.34,3275513,135.524736,135.81288,"2018-01-05"
"2018-01-05",80.24,80.24,78.91,79.29,2273569,79.322885,79.340593,"2018-01-04",136.45,136.45,134.2,134.4,3404403,134.714274,134.6194,"2018-01-04"
"2018-01-04",80.86,81.23,80.23,80.25,1548169,80.530768,80.478581,"2018-01-03",136.85,137.15,134.95,135.7,3186984,135.801607,135.925295,"2018-01-03"
"2018-01-03",79.81,80.895,79.62,80.85,1425569,80.446039,80.468247,"2018-01-02",134.01,136.8,133.7,136.45,1507887,135.385783,135.422595,"2018-01-02"
"2018-01-02",80.28,80.34,78.93,79.68,1701522,79.436808,79.460101,"2017-12-29",135.89,135.98,132.2,133.75,2949151,133.352444,133.408178,"2017-12-29"
"2017-12-29",80.79,80.94,79.84,79.86,1539703,80.310076,80.24837,"2017-12-28",136.51,137.6,135.35,135.73,1685772,136.548416,136.396609,"2017-12-28"
"2017-12-28",80.18,80.54,80,80.45,828965,80.335979,80.340351,"2017-12-27",136.46,136.64,135.5,136.57,1704183,136.199102,136.222866,"2017-12-27"
"2017-12-27",79.46,80.38,79.32,80.15,939222,80.097928,80.09519,"2017-12-26",133.7,136.33,133.6,136.25,2284549,135.564463,135.68122,"2017-12-26"
"2017-12-26",79.4,79.96,79.26,79.37,909670,79.477179,79.479119,"2017-12-22",133.96,134.225,133.15,133.3,1151076,133.44671,133.43784,"2017-12-22"
"2017-12-22",79.38,79.7,79.25,79.35,1416285,79.417492,79.394462,"2017-12-21",133.7,134.74,133.5,133.97,2780885,134.121317,134.077181,"2017-12-21"
"2017-12-21",78.49,79.95,78.49,79.37,2047130,79.282222,79.287214,"2017-12-20",134.45,135.18,133.47,133.95,2042131,134.237085,134.230547,"2017-12-20"
"2017-12-20",77.92,78.63,77.56,78.35,1327820,78.230094,78.241896,"2017-12-19",133.68,134.26,133.265,133.84,1455746,133.835319,133.841455,"2017-12-19"
"2017-12-19",78.39,78.46,77.63,77.81,1448984,77.918854,77.904386,"2017-12-18",133.88,134.04,132.645,133.14,2915054,133.150261,133.145856,"2017-12-18"
"2017-12-18",77.49,78.57,77.38,78.09,2275125,78.253429,78.218565,"2017-12-15",130.45,134.31,130.33,133.34,3720669,133.447535,133.507323,"2017-12-15"
"2017-12-15",76.44,77.37,76.28,77.09,3694504,76.884679,76.91795,"2017-12-14",128.7,129.9,128.08,129.82,4111534,129.025512,129.272805,"2017-12-14"
"2017-12-14",77.09,77.09,76.01,76.02,1739510,76.375724,76.279048,"2017-12-13",128.58,128.785,127.69,127.72,2564226,128.198087,128.166709,"2017-12-13"
"2017-12-13",77.22,77.62,76.74,76.75,2245620,77.226944,77.158344,"2017-12-12",128.88,129.64,128.35,128.47,2119587,129.008816,128.903483,"2017-12-12"
"2017-12-12",77,77.58,76.93,77,2246558,77.204037,77.20474,"2017-12-11",128.6,129.02,127.93,128.76,1529245,128.692071,128.705033,"2017-12-11"
"2017-12-11",78.16,78.3,77.245,77.47,1589759,77.631797,77.625195,"2017-12-08",128.84,129.25,128,128.57,1432705,128.441915,128.467076,"2017-12-08"
"2017-12-08",77.61,78.395,77.5,78.38,2142533,78.224278,78.212905,"2017-12-07",128.41,129.99,128.39,129.32,4325149,129.274817,129.278824,"2017-12-07"
"2017-12-07",76.83,77.39,76.6,77.28,2254415,77.117783,77.00764,"2017-12-06",127.21,127.98,126.9042,127.85,1464967,127.674173,127.700899,"2017-12-06"
"2017-12-06",77.75,77.86,76.63,76.75,1434971,76.968,76.95099,"2017-12-05",127.74,128.05,127.15,127.3,1698364,127.469643,127.464142,"2017-12-05"
"2017-12-05",77.7,78.31,77.605,77.63,1493491,77.87846,77.871659,"2017-12-04",127.92,129.47,127.38,127.53,2065942,128.384077,128.295744,"2017-12-04"
"2017-12-04",78.03,78.62,77.52,77.66,2349313,77.996274,77.979807,"2017-12-01",127.71,129.56,127.67,127.73,2128509,128.453909,128.349171,"2017-12-01"
"2017-12-01",77.27,77.92,76.25,77.25,2164557,77.176952,77.165582,"2017-11-30",126.03,127.34,124.45,126.86,2371086,126.3128,126.449539,"2017-11-30"
"2017-11-30",76.57,77.79,76.13,77.56,2553701,77.245558,77.370782,"2017-11-29",126.14,127.97,125.65,127,3102675,126.960173,126.981389,"2017-11-29"
"2017-11-29",76.13,76.9,76.03,76.56,1874474,76.51755,76.561049,"2017-11-28",127.25,127.43,125.61,126.49,2721723,126.45879,126.507042,"2017-11-28"
"2017-11-28",76.05,76.53,75.75,76.13,1887576,76.049651,76.057089,"2017-11-27",127.25,127.55,126.56,126.9,3065670,126.995296,126.980464,"2017-11-27"
"2017-11-27",75.76,76.16,75.67,76,1407045,75.962689,75.97203,"2017-11-24",126.33,127.37,126.33,126.93,2560256,127.005134,126.983603,"2017-11-24"
"2017-11-24",75.78,75.9,75.47,75.76,470449,75.75754,75.758471,"2017-11-22",126.51,127.1,126.38,126.5,729350,126.63812,126.62771,"2017-11-22"
"2017-11-22",75.71,76.13,75.19,75.68,1404156,75.533003,75.551865,"2017-11-21",127.96,128,126.07,126.39,2323935,126.587547,126.589132,"2017-11-21"
"2017-11-21",74.76,76.22,74.75,75.64,2922737,75.699618,75.682373,"2017-11-20",126.33,128.37,126.33,127.62,3477970,127.726646,127.683554,"2017-11-20"
"2017-11-20",74.17,74.63,74.05,74.31,1152763,74.338303,74.334698,"2017-11-17",125.33,126.24,125.06,125.91,1937760,125.824009,125.805618,"2017-11-17"
"2017-11-17",74.05,74.44,73.9563,74.11,2443856,74.195586,74.177001,"2017-11-16",123.98,125.64,123.77,125.48,4660679,125.088978,125.115695,"2017-11-16"
"2017-11-16",73.75,74.31,73.28,74.02,1829130,73.959445,73.961959,"2017-11-15",121.94,124.42,121.5001,124.38,3493489,123.643646,123.791982,"2017-11-15"
"2017-11-15",72.53,73.68,72.19,73.38,2939004,73.244272,73.264661,"2017-11-14",122.91,122.96,121.38,122.26,3043260,122.395084,122.365016,"2017-11-14"
"2017-11-14",71.93,72.97,71.87,72.91,1810580,72.624011,72.649638,"2017-11-13",120.08,123.1,119.95,123.06,2141797,122.143035,122.18373,"2017-11-13"
"2017-11-13",72.45,72.72,72.25,72.62,1819817,72.535169,72.544019,"2017-11-10",119.67,120.88,119.599,120.39,2387311,120.38416,120.367764,"2017-11-10"
"2017-11-10",72.22,72.83,71.63,72.69,2117699,72.389164,72.347686,"2017-11-09",119.04,120.87,118.01,120.11,3377034,120.01209,120.011879,"2017-11-09"
"2017-11-09",72.4,72.76,71.7,72.05,2326373,72.101847,72.117245,"2017-11-08",119.26,120.12,118.13,118.81,3317664,119.07375,119.057514,"2017-11-08"
"2017-11-08",72.67,73.45,72.3602,72.9,1473462,72.922198,72.922345,"2017-11-07",121,124.34,119.19,119.98,6163025,120.867555,120.823175,"2017-11-07"
"2017-11-07",73.4,73.76,72.55,72.61,1809035,72.912332,72.889754,"2017-11-06",122.21,123.31,120.66,120.89,5253665,121.442675,121.297674,"2017-11-06"
"2017-11-06",72.59,73.45,72.59,73.39,1352532,73.216084,73.235908,"2017-11-03",121.34,123.03,120.85,121.98,2838685,122.078421,122.041406,"2017-11-03"
"2017-11-03",72.38,73.17,72.325,73.16,1653413,72.961306,72.974777,"2017-11-02",119.69,121.58,119.61,121.55,4043277,121.030607,121.189751,"2017-11-02"
"2017-11-02",72.97,73.31,71.89,72.44,1924555,72.43196,72.435462,"2017-11-01",120.44,121.253,119.02,119.64,3713451,119.463586,119.459995,"2017-11-01"
"2017-11-01",72.93,73.08,72.37,72.44,1871165,72.634485,72.634906,"2017-10-31",120.51,120.92,119.6,120.16,1381031,120.203989,120.205834,"2017-10-31"
"2017-10-31",72.65,72.85,72.25,72.28,2688251,72.547478,72.511945,"2017-10-30",118.62,119.91,118.32,119.48,1712807,119.419457,119.409327,"2017-10-30"
"2017-10-30",71.76,72.82,71.7,72.65,2571478,72.466769,72.500896,"2017-10-27",118.67,118.97,117.52,118.52,1841346,118.339173,118.392972,"2017-10-27"
"2017-10-27",71.8,72.81,71.59,71.91,2916362,72.196686,72.142037,"2017-10-26",117.41,119.425,117.27,118.87,2067384,118.795631,118.770187,"2017-10-26"
"2017-10-26",72.1,72.93,70.9,72.48,3318430,72.244816,72.238718,"2017-10-25",117.53,119.36,116.4,118.81,2637754,118.320041,118.325434,"2017-10-25"
"2017-10-25",71.16,71.41,70.81,71.32,2611779,71.245486,71.24817,"2017-10-24",116.11,117.04,115.57,116.33,2885591,116.396462,116.39892,"2017-10-24"
"2017-10-24",70.79,71.16,70.53,71.14,3208220,71.013112,71.024573,"2017-10-23",115.77,117.09,115.44,116.81,1703103,116.662452,116.681962,"2017-10-23"
"2017-10-23",71.27,71.27,70.39,70.42,1402622,70.569281,70.567583,"2017-10-20",115.06,115.52,114.71,115.31,1409337,115.208884,115.21707,"2017-10-20"
"2017-10-20",71.37,71.41,70.515,71.04,1726947,70.892294,70.901632,"2017-10-19",115.49,115.61,114.4,115.02,2545237,114.882775,114.933508,"2017-10-19"
"2017-10-19",70.95,71.12,70.3299,71.1,2170496,70.803036,70.801954,"2017-10-18",115.35,115.41,114.54,115.2,1695186,114.985953,115.00706,"2017-10-18"
"2017-10-18",71.54,71.54,70.88,71.06,2171632,71.189583,71.168624,"2017-10-17",115.32,116.67,115.05,115.77,2472821,116.03055,116.008177,"2017-10-17"
"2017-10-17",71.04,71.22,70.72,71.22,1549242,71.101344,71.134962,"2017-10-16",114.55,115.08,114.17,115.04,744002,114.812684,114.839051,"2017-10-16"
"2017-10-16",71.09,71.255,70.62,71.13,1903968,70.991285,71.028891,"2017-10-13",115,115.4,113.815,114.75,4016200,114.422472,114.525247,"2017-10-13"
"2017-10-13",70.58,71.38,70.4,71.16,2326229,71.031494,70.970442,"2017-10-12",115,115.305,114.4,115.11,1690312,114.81858,114.849489,"2017-10-12"
"2017-10-12",70.15,70.5,69.84,70.38,2080941,70.27288,70.275576,"2017-10-11",114.07,114.87,113.65,114.46,1739112,114.290577,114.349873,"2017-10-11"
"2017-10-11",70.055,70.35,69.83,70.22,3004131,70.083413,70.107124,"2017-10-10",113.89,114.41,113.69,114.13,1338586,114.084225,114.087806,"2017-10-10"
"2017-10-10",69.8,69.97,69.51,69.92,1799692,69.777735,69.789339,"2017-10-09",112.88,114.11,112.46,114.08,1921419,113.548733,113.58771,"2017-10-09"
"2017-10-09",69.5,69.97,69.455,69.66,1358289,69.71239,69.703681,"2017-10-06",111.96,112.79,111.7,112.76,1309980,112.482213,112.529311,"2017-10-06"
"2017-10-06",69.36,69.7,69.2,69.48,1987577,69.427951,69.426343,"2017-10-05",111.24,111.77,110.74,111.76,1872486,111.317281,111.362012,"2017-10-05"
"2017-10-05",68.94,69.61,68.8,69.37,2302298,69.320962,69.323717,"2017-10-04",109.22,111.5,108.87,111.27,3459229,110.762329,110.671637,"2017-10-04"
"2017-10-04",68.87,69.03,68.6,68.91,1906200,68.857037,68.860025,"2017-10-03",109.25,109.54,108.31,108.82,2720428,108.886809,108.87876,"2017-10-03"
"2017-10-03",69.49,69.51,68.72,68.86,2494048,68.956599,68.942442,"2017-10-02",110.39,110.84,108.99,109.4,2224872,109.439918,109.429579,"2017-10-02"
"2017-10-02",69.25,69.69,69.16,69.43,2902480,69.4677,69.460277,"2017-09-29",110.35,111.46,109.7,110.53,1545494,110.650369,110.627917,"2017-09-29"
"2017-09-29",68.95,69.45,68.435,69.45,7072171,69.071383,69.104275,"2017-09-28",109.67,111.32,109.2,110.26,3558745,110.532415,110.507443,"2017-09-28"
"2017-09-28",69.03,69.55,68.97,69.36,1485242,69.317803,69.307515,"2017-09-27",108.15,110.06,107.96,110,1821601,109.421259,109.469957,"2017-09-27"
"2017-09-27",69.69,69.74,68.685,69.11,1930407,69.097364,69.140103,"2017-09-26",108.36,108.96,107.43,108.36,3563692,108.300553,108.226236,"2017-09-26"
"2017-09-26",69.08,69.52,68.8,69.5,2773155,69.251565,69.268258,"2017-09-25",109.07,109.65,107.96,108.07,2825731,108.610923,108.571678,"2017-09-25"
"2017-09-25",68.19,69.35,67.98,68.71,2245608,68.664479,68.679926,"2017-09-22",107.85,109.97,107.43,108.87,3713216,108.617596,108.715596,"2017-09-22"
"2017-09-22",67.34,68.37,67.18,68.19,2072727,68.137109,68.137308,"2017-09-21",107.18,108.07,107,107.88,1179138,107.887829,107.875838,"2017-09-21"
"2017-09-21",66.99,67.52,66.82,67.34,1184614,67.237145,67.258152,"2017-09-20",107.84,108.5,107.33,107.57,1911898,107.859614,107.85844,"2017-09-20"
"2017-09-20",67.02,67.355,66.64,67.04,1440823,66.944887,66.94943,"2017-09-19",107.3,108.24,106.84,107.69,3489445,107.644177,107.689251,"2017-09-19"
"2017-09-19",66.56,67.07,66.21,66.89,1977168,66.671101,66.68649,"2017-09-18",105.58,107.43,105.072,107.35,2148335,106.542313,106.617268,"2017-09-18"
"2017-09-18",66.59,66.81,66.33,66.56,2206983,66.584594,66.57523,"2017-09-15",105.77,106.48,105.45,105.54,2297007,105.88747,105.791918,"2017-09-15"
"2017-09-15",66.46,66.89,66.07,66.63,2449226,66.559919,66.540884,"2017-09-14",105.97,105.97,104.39,105.39,2790640,105.341093,105.477733,"2017-09-14"
"2017-09-14",66.6,66.72,65.91,66.52,1726815,66.376848,66.383239,"2017-09-13",106.34,106.96,105.65,106.39,3517535,106.406068,106.398128,"2017-09-13"
"2017-09-13",65.87,66.855,65.83,66.68,1863498,66.424012,66.385054,"2017-09-12",105,106.92,104.71,106.77,1821671,106.058354,106.12611,"2017-09-12"
"2017-09-12",65.98,66.25,65.66,66.07,1213076,65.941755,65.950189,"2017-09-11",104.66,105.4799,104.29,105.08,1269203,105.048303,105.039195,"2017-09-11"
